sample_id,relative_path,signer,source_split,split,sign_id,label_ar,label_en,frames,fps,width,height,face_rate,pose_rate,left_hand_rate,right_hand_rate,shard,shard_row,best_hand_rate
karsl_02_train_0274_03_02_0274_16_11_17_04_31_47_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_31_47)_c.mp4,2,train,train,274,بجانب,side,33,30.0,1920,1080,1.0,1.0,0.1515151560306549,0.0303030312061309,shard_00147.npz,204,0.1515151560306549
karsl_02_train_0274_03_02_0274_16_11_17_04_31_49_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_31_49)_c.mp4,2,train,train,274,بجانب,side,33,30.0,1920,1080,1.0,1.0,0.1818181872367859,0.0303030312061309,shard_00147.npz,205,0.1818181872367859
karsl_02_train_0274_03_02_0274_16_11_17_04_31_55_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_31_55)_c.mp4,2,train,train,274,بجانب,side,32,30.0,1920,1080,1.0,1.0,0.0625,0.0625,shard_00147.npz,206,0.0625
karsl_02_train_0274_03_02_0274_16_11_17_04_31_57_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_31_57)_c.mp4,2,train,train,274,بجانب,side,31,30.0,1920,1080,1.0,1.0,0.0645161271095275,0.0645161271095275,shard_00147.npz,207,0.0645161271095275
karsl_02_train_0274_03_02_0274_16_11_17_04_31_59_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_31_59)_c.mp4,2,train,train,274,بجانب,side,35,30.0,1920,1080,1.0,1.0,0.2571428716182709,0.0285714287310838,shard_00147.npz,208,0.2571428716182709
karsl_02_train_0274_03_02_0274_16_11_17_04_32_02_c_mp4,02/train/0274/03_02_0274_(16_11_17_04_32_02)_c.mp4,2,train,train,274,بجانب,side,37,30.0,1920,1080,1.0,1.0,0.1621621549129486,0.0270270276814699,shard_00147.npz,209,0.1621621549129486
karsl_02_train_0277_03_02_0277_16_11_17_04_36_26_c_mp4,02/train/0277/03_02_0277_(16_11_17_04_36_26)_c.mp4,2,train,train,277,تحت,under,24,30.0,1920,1080,1.0,1.0,0.125,0.2916666567325592,shard_00148.npz,84,0.2916666567325592
karsl_02_train_0277_03_02_0277_16_11_17_04_36_28_c_mp4,02/train/0277/03_02_0277_(16_11_17_04_36_28)_c.mp4,2,train,train,277,تحت,under,24,30.0,1920,1080,1.0,1.0,0.375,0.4583333432674408,shard_00148.npz,85,0.4583333432674408
karsl_02_train_0282_03_02_0282_16_11_17_04_42_29_c_mp4,02/train/0282/03_02_0282_(16_11_17_04_42_29)_c.mp4,2,train,train,282,فوق,up,32,30.0,1920,1080,1.0,1.0,0.46875,0.15625,shard_00149.npz,25,0.46875
karsl_02_train_0282_03_02_0282_16_11_17_04_43_08_c_mp4,02/train/0282/03_02_0282_(16_11_17_04_43_08)_c.mp4,2,train,train,282,فوق,up,27,30.0,1920,1080,1.0,1.0,0.3333333432674408,0.1111111119389534,shard_00149.npz,35,0.3333333432674408
karsl_02_train_0282_03_02_0282_16_11_17_04_43_10_c_mp4,02/train/0282/03_02_0282_(16_11_17_04_43_10)_c.mp4,2,train,train,282,فوق,up,26,30.0,1920,1080,1.0,1.0,0.1538461595773697,0.1538461595773697,shard_00149.npz,36,0.1538461595773697
karsl_02_train_0282_03_02_0282_16_11_17_04_43_17_c_mp4,02/train/0282/03_02_0282_(16_11_17_04_43_17)_c.mp4,2,train,train,282,فوق,up,28,30.0,1920,1080,1.0,1.0,0.4642857015132904,0.1785714328289032,shard_00149.npz,43,0.4642857015132904
karsl_02_train_0298_03_02_0298_16_11_17_05_25_23_c_mp4,02/train/0298/03_02_0298_(16_11_17_05_25_23)_c.mp4,2,train,train,298,هدية,gift,23,30.0,1920,1080,1.0,1.0,0.3478260934352875,0.3478260934352875,shard_00151.npz,217,0.3478260934352875
karsl_02_train_0298_03_02_0298_16_11_17_05_25_25_c_mp4,02/train/0298/03_02_0298_(16_11_17_05_25_25)_c.mp4,2,train,train,298,هدية,gift,26,30.0,1920,1080,1.0,1.0,0.4230769276618957,0.4615384638309479,shard_00151.npz,218,0.4615384638309479
karsl_02_train_0298_03_02_0298_16_11_17_05_25_35_c_mp4,02/train/0298/03_02_0298_(16_11_17_05_25_35)_c.mp4,2,train,train,298,هدية,gift,24,30.0,1920,1080,1.0,1.0,0.4583333432674408,0.25,shard_00151.npz,221,0.4583333432674408
karsl_02_train_0298_03_02_0298_16_11_17_05_25_37_c_mp4,02/train/0298/03_02_0298_(16_11_17_05_25_37)_c.mp4,2,train,train,298,هدية,gift,22,30.0,1920,1080,1.0,1.0,0.4545454680919647,0.3636363744735718,shard_00151.npz,222,0.4545454680919647
karsl_02_train_0305_03_02_0305_16_11_17_06_16_12_c_mp4,02/train/0305/03_02_0305_(16_11_17_06_16_12)_c.mp4,2,train,train,305,غرفة نوم,bedroom,39,30.0,1920,1080,1.0,1.0,0.4871794879436493,0.4871794879436493,shard_00153.npz,2,0.4871794879436493
karsl_02_train_0309_03_02_0309_16_11_17_06_25_16_c_mp4,02/train/0309/03_02_0309_(16_11_17_06_25_16)_c.mp4,2,train,train,309,وسادة ( مخدة),pillow,30,30.0,1920,1080,1.0,1.0,0.1333333402872085,0.4666666686534881,shard_00153.npz,177,0.4666666686534881
karsl_02_train_0309_03_02_0309_16_11_17_06_25_18_c_mp4,02/train/0309/03_02_0309_(16_11_17_06_25_18)_c.mp4,2,train,train,309,وسادة ( مخدة),pillow,31,30.0,1920,1080,1.0,1.0,0.2258064448833465,0.3870967626571655,shard_00153.npz,182,0.3870967626571655
karsl_02_train_0324_03_02_0324_16_11_17_06_50_48_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_50_48)_c.mp4,2,train,train,324,إبريق,pitcher,34,30.0,1920,1080,1.0,1.0,0.2352941185235977,0.294117659330368,shard_00156.npz,58,0.294117659330368
karsl_02_train_0324_03_02_0324_16_11_17_06_50_50_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_50_50)_c.mp4,2,train,train,324,إبريق,pitcher,30,30.0,1920,1080,1.0,1.0,0.233333334326744,0.0333333350718021,shard_00156.npz,59,0.233333334326744
karsl_02_train_0324_03_02_0324_16_11_17_06_50_53_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_50_53)_c.mp4,2,train,train,324,إبريق,pitcher,30,30.0,1920,1080,1.0,1.0,0.1666666716337204,0.2000000029802322,shard_00156.npz,60,0.2000000029802322
karsl_02_train_0324_03_02_0324_16_11_17_06_51_00_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_00)_c.mp4,2,train,train,324,إبريق,pitcher,28,30.0,1920,1080,1.0,1.0,0.1785714328289032,0.0,shard_00156.npz,61,0.1785714328289032
karsl_02_train_0324_03_02_0324_16_11_17_06_51_05_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_05)_c.mp4,2,train,train,324,إبريق,pitcher,32,30.0,1920,1080,1.0,1.0,0.40625,0.0625,shard_00156.npz,62,0.40625
karsl_02_train_0324_03_02_0324_16_11_17_06_51_12_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_12)_c.mp4,2,train,train,324,إبريق,pitcher,28,30.0,1920,1080,1.0,1.0,0.1785714328289032,0.1428571492433548,shard_00156.npz,65,0.1785714328289032
karsl_02_train_0324_03_02_0324_16_11_17_06_51_15_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_15)_c.mp4,2,train,train,324,إبريق,pitcher,29,30.0,1920,1080,1.0,1.0,0.4137931168079376,0.1034482792019844,shard_00156.npz,66,0.4137931168079376
karsl_02_train_0324_03_02_0324_16_11_17_06_51_22_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_22)_c.mp4,2,train,train,324,إبريق,pitcher,30,30.0,1920,1080,1.0,1.0,0.1666666716337204,0.0666666701436042,shard_00156.npz,69,0.1666666716337204
karsl_02_train_0324_03_02_0324_16_11_17_06_51_34_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_34)_c.mp4,2,train,train,324,إبريق,pitcher,29,30.0,1920,1080,1.0,1.0,0.2068965584039688,0.4137931168079376,shard_00156.npz,73,0.4137931168079376
karsl_02_train_0324_03_02_0324_16_11_17_06_51_36_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_36)_c.mp4,2,train,train,324,إبريق,pitcher,32,30.0,1920,1080,1.0,1.0,0.1875,0.28125,shard_00156.npz,74,0.28125
karsl_02_train_0324_03_02_0324_16_11_17_06_51_39_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_39)_c.mp4,2,train,train,324,إبريق,pitcher,27,30.0,1920,1080,1.0,1.0,0.1851851791143417,0.2962962985038757,shard_00156.npz,75,0.2962962985038757
karsl_02_train_0324_03_02_0324_16_11_17_06_51_46_c_mp4,02/train/0324/03_02_0324_(16_11_17_06_51_46)_c.mp4,2,train,train,324,إبريق,pitcher,32,30.0,1920,1080,1.0,1.0,0.40625,0.3125,shard_00156.npz,78,0.40625
karsl_02_train_0326_03_02_0326_16_11_17_06_54_02_c_mp4,02/train/0326/03_02_0326_(16_11_17_06_54_02)_c.mp4,2,train,train,326,كنكة ( دلة),dalah,28,30.0,1920,1080,1.0,1.0,0.4642857015132904,0.0,shard_00156.npz,155,0.4642857015132904
karsl_02_train_0380_03_02_0380_16_11_17_11_11_08_c_mp4,02/train/0380/03_02_0380_(16_11_17_11_11_08)_c.mp4,2,train,train,380,تيمم,tayammum,23,30.0,1920,1080,1.0,1.0,0.304347813129425,0.3913043439388275,shard_00165.npz,190,0.3913043439388275
karsl_02_train_0380_03_02_0380_16_11_17_11_11_13_c_mp4,02/train/0380/03_02_0380_(16_11_17_11_11_13)_c.mp4,2,train,train,380,تيمم,tayammum,31,30.0,1920,1080,1.0,1.0,0.4193548262119293,0.1935483813285827,shard_00165.npz,191,0.4193548262119293
karsl_02_train_0399_03_02_0399_15_11_17_11_57_34_c_mp4,02/train/0399/03_02_0399_(15_11_17_11_57_34)_c.mp4,2,train,train,399,عيد,Feast,37,30.0,1920,1080,1.0,1.0,0.3513513505458832,0.0270270276814699,shard_00168.npz,202,0.3513513505458832
karsl_02_train_0441_03_02_0441_17_11_17_00_07_58_c_mp4,02/train/0441/03_02_0441_(17_11_17_00_07_58)_c.mp4,2,train,train,441,يهودي,Jewish,14,30.0,1920,1080,0.0,1.0,0.0,0.1428571492433548,shard_00176.npz,17,0.1428571492433548
karsl_02_train_0441_03_02_0441_17_11_17_00_08_15_c_mp4,02/train/0441/03_02_0441_(17_11_17_00_08_15)_c.mp4,2,train,train,441,يهودي,Jewish,28,30.0,1920,1080,0.0,1.0,0.0357142873108387,0.4285714328289032,shard_00176.npz,25,0.4285714328289032
karsl_02_train_0470_03_02_0470_17_11_17_03_25_42_c_mp4,02/train/0470/03_02_0470_(17_11_17_03_25_42)_c.mp4,2,train,train,470,مترجم لغات,translator,23,30.0,1920,1080,1.0,1.0,0.47826087474823,0.304347813129425,shard_00180.npz,248,0.47826087474823
karsl_02_test_0081_03_02_0081_21_11_16_15_57_10_c_mp4,02/test/0081/03_02_0081_(21_11_16_15_57_10)_c.mp4,2,test,validation,81,بلعوم,pharynx,31,30.0,1920,1080,1.0,1.0,0.4838709533214569,0.0,shard_00189.npz,34,0.4838709533214569
karsl_02_test_0081_03_02_0081_21_11_16_15_57_29_c_mp4,02/test/0081/03_02_0081_(21_11_16_15_57_29)_c.mp4,2,test,validation,81,بلعوم,pharynx,32,30.0,1920,1080,1.0,1.0,0.40625,0.0,shard_00189.npz,35,0.40625
karsl_02_test_0081_03_02_0081_21_11_16_15_57_38_c_mp4,02/test/0081/03_02_0081_(21_11_16_15_57_38)_c.mp4,2,test,validation,81,بلعوم,pharynx,31,30.0,1920,1080,1.0,1.0,0.2903225719928741,0.0,shard_00189.npz,36,0.2903225719928741
karsl_02_test_0081_03_02_0081_21_11_16_15_57_41_c_mp4,02/test/0081/03_02_0081_(21_11_16_15_57_41)_c.mp4,2,test,validation,81,بلعوم,pharynx,34,30.0,1920,1080,1.0,1.0,0.4117647111415863,0.0,shard_00189.npz,37,0.4117647111415863
karsl_02_test_0081_03_02_0081_21_11_16_15_57_47_c_mp4,02/test/0081/03_02_0081_(21_11_16_15_57_47)_c.mp4,2,test,validation,81,بلعوم,pharynx,32,30.0,1920,1080,1.0,1.0,0.28125,0.0,shard_00189.npz,42,0.28125
karsl_02_test_0151_03_02_0151_18_04_17_19_32_33_c_mp4,02/test/0151/03_02_0151_(18_04_17_19_32_33)_c.mp4,2,test,validation,151,إعاقة,hindrance,38,30.0,1920,1080,1.0,1.0,0.1578947305679321,0.2368421107530594,shard_00191.npz,98,0.2368421107530594
karsl_02_test_0208_03_02_0208_25_05_17_18_44_15_c_mp4,02/test/0208/03_02_0208_(25_05_17_18_44_15)_c.mp4,2,test,validation,208,ولادة,childbirth,35,30.0,1920,1080,1.0,1.0,0.4857142865657806,0.3142857253551483,shard_00193.npz,52,0.4857142865657806
karsl_02_test_0244_03_02_0244_13_11_17_19_43_49_c_mp4,02/test/0244/03_02_0244_(13_11_17_19_43_49)_c.mp4,2,test,validation,244,غائر من,to be jealous of,31,30.0,1920,1080,1.0,1.0,0.3870967626571655,0.4516128897666931,shard_00194.npz,86,0.4516128897666931
karsl_02_test_0260_03_02_0260_16_11_17_04_07_12_c_mp4,02/test/0260/03_02_0260_(16_11_17_04_07_12)_c.mp4,2,test,validation,260,ثقيل,heavy,34,30.0,1920,1080,0.3823529481887817,1.0,0.3235294222831726,0.4411764740943908,shard_00194.npz,216,0.4411764740943908
karsl_02_test_0260_03_02_0260_16_11_17_04_07_38_c_mp4,02/test/0260/03_02_0260_(16_11_17_04_07_38)_c.mp4,2,test,validation,260,ثقيل,heavy,36,30.0,1920,1080,0.2777777910232544,1.0,0.4722222089767456,0.3611111044883728,shard_00194.npz,220,0.4722222089767456
karsl_02_test_0267_03_02_0267_16_11_17_04_20_49_c_mp4,02/test/0267/03_02_0267_(16_11_17_04_20_49)_c.mp4,2,test,validation,267,الحق,truth,27,30.0,1920,1080,1.0,1.0,0.4814814925193786,0.0370370373129844,shard_00195.npz,19,0.4814814925193786
karsl_02_test_0274_03_02_0274_16_11_17_04_31_18_c_mp4,02/test/0274/03_02_0274_(16_11_17_04_31_18)_c.mp4,2,test,validation,274,بجانب,side,34,30.0,1920,1080,1.0,1.0,0.3235294222831726,0.3529411852359772,shard_00195.npz,76,0.3529411852359772
karsl_02_test_0274_03_02_0274_16_11_17_04_31_31_c_mp4,02/test/0274/03_02_0274_(16_11_17_04_31_31)_c.mp4,2,test,validation,274,بجانب,side,33,30.0,1920,1080,1.0,1.0,0.4242424368858337,0.0303030312061309,shard_00195.npz,77,0.4242424368858337
karsl_02_test_0274_03_02_0274_16_11_17_04_31_52_c_mp4,02/test/0274/03_02_0274_(16_11_17_04_31_52)_c.mp4,2,test,validation,274,بجانب,side,34,30.0,1920,1080,1.0,1.0,0.2058823555707931,0.2058823555707931,shard_00195.npz,82,0.2058823555707931
karsl_02_test_0278_03_02_0278_16_11_17_04_36_56_c_mp4,02/test/0278/03_02_0278_(16_11_17_04_36_56)_c.mp4,2,test,validation,278,حول,around,31,30.0,1920,1080,1.0,1.0,0.4516128897666931,0.2580645084381103,shard_00195.npz,110,0.4516128897666931
karsl_02_test_0307_03_02_0307_16_11_17_06_19_38_c_mp4,02/test/0307/03_02_0307_(16_11_17_06_19_38)_c.mp4,2,test,validation,307,مرتبة سرير ( حشية),mattress,45,30.0,1920,1080,0.0444444455206394,0.8222222328186035,0.5111111402511597,0.1777777820825576,shard_00196.npz,94,0.5111111402511597
karsl_02_test_0309_03_02_0309_16_11_17_06_25_21_c_mp4,02/test/0309/03_02_0309_(16_11_17_06_25_21)_c.mp4,2,test,validation,309,وسادة ( مخدة),pillow,30,30.0,1920,1080,1.0,1.0,0.2000000029802322,0.3333333432674408,shard_00196.npz,116,0.3333333432674408
karsl_02_test_0324_03_02_0324_16_11_17_06_50_55_c_mp4,02/test/0324/03_02_0324_(16_11_17_06_50_55)_c.mp4,2,test,validation,324,إبريق,pitcher,29,30.0,1920,1080,1.0,1.0,0.1379310339689254,0.1724137961864471,shard_00196.npz,229,0.1724137961864471
karsl_02_test_0324_03_02_0324_16_11_17_06_50_58_c_mp4,02/test/0324/03_02_0324_(16_11_17_06_50_58)_c.mp4,2,test,validation,324,إبريق,pitcher,31,30.0,1920,1080,1.0,1.0,0.3870967626571655,0.0322580635547637,shard_00196.npz,230,0.3870967626571655
karsl_02_test_0324_03_02_0324_16_11_17_06_51_02_c_mp4,02/test/0324/03_02_0324_(16_11_17_06_51_02)_c.mp4,2,test,validation,324,إبريق,pitcher,30,30.0,1920,1080,1.0,1.0,0.233333334326744,0.2666666805744171,shard_00196.npz,231,0.2666666805744171
karsl_02_test_0500_03_02_0500_17_11_17_04_29_48_c_mp4,02/test/0500/03_02_0500_(17_11_17_04_29_48)_c.mp4,2,test,validation,500,محام,lawyer,17,30.0,1920,1080,1.0,1.0,0.4117647111415863,0.3529411852359772,shard_00202.npz,138,0.4117647111415863
karsl_03_train_0001_01_03_0001_08_12_16_15_35_44_c_mp4,03/train/0001/01_03_0001_(08_12_16_15_35_44)_c.mp4,3,train,test,1,0,0,5,30.0,1920,1080,1.0,1.0,1.0,0.0,shard_00202.npz,178,1.0
karsl_03_train_0022_01_03_0022_08_12_16_16_11_14_c_mp4,03/train/0022/01_03_0022_(08_12_16_16_11_14)_c.mp4,3,train,test,22,300,300,54,30.0,1920,1080,1.0,1.0,0.0,0.4814814925193786,shard_00206.npz,49,0.4814814925193786
karsl_03_train_0031_01_03_0031_15_12_16_16_07_04_c_mp4,03/train/0031/01_03_0031_(15_12_16_16_07_04)_c.mp4,3,train,test,31,10000000,10000000,24,30.0,1920,1080,1.0,1.0,0.2916666567325592,0.3333333432674408,shard_00207.npz,200,0.3333333432674408
karsl_03_train_0031_01_03_0031_15_12_16_16_07_08_c_mp4,03/train/0031/01_03_0031_(15_12_16_16_07_08)_c.mp4,3,train,test,31,10000000,10000000,25,30.0,1920,1080,1.0,1.0,0.3199999928474426,0.1199999973177909,shard_00207.npz,202,0.3199999928474426
karsl_03_train_0032_02_03_0032_05_12_16_15_30_54_c_mp4,03/train/0032/02_03_0032_(05_12_16_15_30_54)_c.mp4,3,train,test,32,ا,alif,9,30.0,1920,1080,1.0,1.0,1.0,1.0,shard_00207.npz,208,1.0
karsl_03_train_0031_01_03_0031_15_12_16_16_07_18_c_mp4,03/train/0031/01_03_0031_(15_12_16_16_07_18)_c.mp4,3,train,test,31,10000000,10000000,24,30.0,1920,1080,1.0,1.0,0.2916666567325592,0.2083333283662796,shard_00207.npz,210,0.2916666567325592
karsl_03_train_0037_02_03_0037_08_12_16_16_39_31_c_mp4,03/train/0037/02_03_0037_(08_12_16_16_39_31)_c.mp4,3,train,test,37,ح,Haa,23,30.0,1920,1080,1.0,1.0,0.260869562625885,0.3478260934352875,shard_00208.npz,213,0.3478260934352875
karsl_03_train_0037_02_03_0037_08_12_16_16_39_35_c_mp4,03/train/0037/02_03_0037_(08_12_16_16_39_35)_c.mp4,3,train,test,37,ح,Haa,25,30.0,1920,1080,1.0,1.0,0.2000000029802322,0.1599999964237213,shard_00208.npz,215,0.2000000029802322
karsl_03_train_0037_02_03_0037_08_12_16_16_39_37_c_mp4,03/train/0037/02_03_0037_(08_12_16_16_39_37)_c.mp4,3,train,test,37,ح,Haa,21,30.0,1920,1080,1.0,1.0,0.0,0.2857142984867096,shard_00208.npz,216,0.2857142984867096
karsl_03_train_0037_02_03_0037_08_12_16_16_39_38_c_mp4,03/train/0037/02_03_0037_(08_12_16_16_39_38)_c.mp4,3,train,test,37,ح,Haa,26,30.0,1920,1080,1.0,1.0,0.1538461595773697,0.4230769276618957,shard_00208.npz,217,0.4230769276618957
karsl_03_train_0061_02_03_0061_08_12_16_17_26_08_c_mp4,03/train/0061/02_03_0061_(08_12_16_17_26_08)_c.mp4,3,train,test,61,أ,alif with hamza above,37,30.0,1920,1080,1.0,1.0,0.3783783912658691,0.0,shard_00212.npz,220,0.3783783912658691
karsl_03_train_0066_02_03_0066_05_12_16_16_28_29_c_mp4,03/train/0066/02_03_0066_(05_12_16_16_28_29)_c.mp4,3,train,test,66,إ,alif with hamza below,25,30.0,1920,1080,1.0,1.0,0.0,0.3600000143051147,shard_00213.npz,183,0.3600000143051147
karsl_03_train_0066_02_03_0066_05_12_16_16_28_31_c_mp4,03/train/0066/02_03_0066_(05_12_16_16_28_31)_c.mp4,3,train,test,66,إ,alif with hamza below,26,30.0,1920,1080,1.0,1.0,0.0,0.3076923191547394,shard_00213.npz,184,0.3076923191547394
karsl_03_train_0067_02_03_0067_05_12_16_16_29_49_c_mp4,03/train/0067/02_03_0067_(05_12_16_16_29_49)_c.mp4,3,train,test,67,آ,ALif with maad,41,30.0,1920,1080,1.0,1.0,0.4146341383457184,0.0,shard_00213.npz,210,0.4146341383457184
karsl_03_train_0067_02_03_0067_05_12_16_16_31_13_c_mp4,03/train/0067/02_03_0067_(05_12_16_16_31_13)_c.mp4,3,train,test,67,آ,ALif with maad,34,30.0,1920,1080,1.0,1.0,0.0,0.4411764740943908,shard_00213.npz,219,0.4411764740943908
karsl_03_train_0076_03_03_0076_15_12_16_16_23_43_c_mp4,03/train/0076/03_03_0076_(15_12_16_16_23_43)_c.mp4,3,train,test,76,قصبة هوائية,Trachea,52,30.0,1920,1080,1.0,1.0,0.4615384638309479,0.0,shard_00215.npz,104,0.4615384638309479
karsl_03_train_0076_03_03_0076_15_12_16_16_24_16_c_mp4,03/train/0076/03_03_0076_(15_12_16_16_24_16)_c.mp4,3,train,test,76,قصبة هوائية,Trachea,59,30.0,1920,1080,1.0,1.0,0.3898304998874664,0.0,shard_00215.npz,110,0.3898304998874664
karsl_03_train_0076_03_03_0076_15_12_16_16_25_35_c_mp4,03/train/0076/03_03_0076_(15_12_16_16_25_35)_c.mp4,3,train,test,76,قصبة هوائية,Trachea,64,30.0,1920,1080,0.8125,1.0,0.421875,0.0,shard_00215.npz,123,0.421875
karsl_03_train_0076_03_03_0076_15_12_16_16_25_40_c_mp4,03/train/0076/03_03_0076_(15_12_16_16_25_40)_c.mp4,3,train,test,76,قصبة هوائية,Trachea,53,30.0,1920,1080,0.9622641801834106,1.0,0.2641509473323822,0.0,shard_00215.npz,124,0.2641509473323822
karsl_03_train_0081_03_03_0081_15_12_16_16_36_26_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_36_26)_c.mp4,3,train,test,81,بلعوم,pharynx,52,30.0,1920,1080,1.0,1.0,0.4807692170143127,0.0,shard_00216.npz,66,0.4807692170143127
karsl_03_train_0081_03_03_0081_15_12_16_16_36_43_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_36_43)_c.mp4,3,train,test,81,بلعوم,pharynx,62,30.0,1920,1080,0.8548387289047241,1.0,0.4516128897666931,0.0,shard_00216.npz,69,0.4516128897666931
karsl_03_train_0081_03_03_0081_15_12_16_16_36_58_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_36_58)_c.mp4,3,train,test,81,بلعوم,pharynx,58,30.0,1920,1080,0.982758641242981,1.0,0.4655172526836395,0.0,shard_00216.npz,70,0.4655172526836395
karsl_03_train_0081_03_03_0081_15_12_16_16_37_26_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_37_26)_c.mp4,3,train,test,81,بلعوم,pharynx,53,30.0,1920,1080,1.0,1.0,0.4528301954269409,0.0,shard_00216.npz,76,0.4528301954269409
karsl_03_train_0081_03_03_0081_15_12_16_16_37_31_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_37_31)_c.mp4,3,train,test,81,بلعوم,pharynx,49,30.0,1920,1080,1.0,1.0,0.4897959232330322,0.0,shard_00216.npz,77,0.4897959232330322
karsl_03_train_0081_03_03_0081_15_12_16_16_37_50_c_mp4,03/train/0081/03_03_0081_(15_12_16_16_37_50)_c.mp4,3,train,test,81,بلعوم,pharynx,63,30.0,1920,1080,0.9682539701461792,1.0,0.4761904776096344,0.0,shard_00216.npz,80,0.4761904776096344
karsl_03_train_0088_03_03_0088_15_12_16_17_22_14_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_14)_c.mp4,3,train,test,88,قلب,heart,49,30.0,1920,1080,1.0,1.0,0.4285714328289032,0.0,shard_00217.npz,95,0.4285714328289032
karsl_03_train_0088_03_03_0088_15_12_16_17_22_31_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_31)_c.mp4,3,train,test,88,قلب,heart,56,30.0,1920,1080,1.0,1.0,0.375,0.0,shard_00217.npz,97,0.375
karsl_03_train_0088_03_03_0088_15_12_16_17_22_35_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_35)_c.mp4,3,train,test,88,قلب,heart,47,30.0,1920,1080,1.0,1.0,0.3829787373542785,0.0,shard_00217.npz,98,0.3829787373542785
karsl_03_train_0088_03_03_0088_15_12_16_17_22_40_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_40)_c.mp4,3,train,test,88,قلب,heart,55,30.0,1920,1080,1.0,1.0,0.3818181753158569,0.0,shard_00217.npz,99,0.3818181753158569
karsl_03_train_0088_03_03_0088_15_12_16_17_22_48_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_48)_c.mp4,3,train,test,88,قلب,heart,52,30.0,1920,1080,1.0,1.0,0.3269230723381042,0.0,shard_00217.npz,101,0.3269230723381042
karsl_03_train_0088_03_03_0088_15_12_16_17_22_52_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_22_52)_c.mp4,3,train,test,88,قلب,heart,38,30.0,1920,1080,1.0,1.0,0.3684210479259491,0.0,shard_00217.npz,102,0.3684210479259491
karsl_03_train_0088_03_03_0088_15_12_16_17_23_09_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_23_09)_c.mp4,3,train,test,88,قلب,heart,50,30.0,1920,1080,1.0,1.0,0.3600000143051147,0.0,shard_00217.npz,106,0.3600000143051147
karsl_03_train_0088_03_03_0088_15_12_16_17_23_13_c_mp4,03/train/0088/03_03_0088_(15_12_16_17_23_13)_c.mp4,3,train,test,88,قلب,heart,46,30.0,1920,1080,1.0,1.0,0.3695652186870575,0.0,shard_00217.npz,107,0.3695652186870575
karsl_03_train_0113_03_03_0113_22_12_16_16_30_33_c_mp4,03/train/0113/03_03_0113_(22_12_16_16_30_33)_c.mp4,3,train,test,113,زكام,cold,39,30.0,1920,1080,0.0,1.0,0.4615384638309479,0.0,shard_00221.npz,162,0.4615384638309479
karsl_03_train_0113_03_03_0113_22_12_16_16_30_36_c_mp4,03/train/0113/03_03_0113_(22_12_16_16_30_36)_c.mp4,3,train,test,113,زكام,cold,51,30.0,1920,1080,0.0,1.0,0.4705882370471954,0.0,shard_00221.npz,163,0.4705882370471954
karsl_03_train_0113_03_03_0113_22_12_16_16_30_40_c_mp4,03/train/0113/03_03_0113_(22_12_16_16_30_40)_c.mp4,3,train,test,113,زكام,cold,52,30.0,1920,1080,0.0,1.0,0.3653846085071563,0.0,shard_00221.npz,164,0.3653846085071563
karsl_03_train_0113_03_03_0113_22_12_16_16_31_32_c_mp4,03/train/0113/03_03_0113_(22_12_16_16_31_32)_c.mp4,3,train,test,113,زكام,cold,48,30.0,1920,1080,0.0,1.0,0.4375,0.0,shard_00221.npz,173,0.4375
karsl_03_train_0343_03_03_0343_15_02_18_16_17_04_c_mp4,03/train/0343/03_03_0343_(15_02_18_16_17_04)_c.mp4,3,train,test,343,فيديو,video,45,30.0,1920,1080,0.0,1.0,0.4000000059604645,0.1777777820825576,shard_00260.npz,65,0.4000000059604645
